close,open,Thigh,low,volumn,datetime
77.37746,77.37746,77.46004,77.37746,1600,2021-12-31 06:19:00+00:00
77.46004,77.37746,77.46004,77.37746,2200,2021-12-31 06:20:00+00:00
77.37746,77.46004,77.46004,77.37746,10200,2021-12-31 06:21:00+00:00
77.37746,77.46004,77.46004,77.37746,1100,2021-12-31 06:22:00+00:00
77.37746,77.37746,77.46004,77.37746,10900,2021-12-31 06:23:00+00:00
77.37746,77.37746,77.37746,77.37746,1000,2021-12-31 06:24:00+00:00
77.37746,77.37746,77.54262,77.37746,2400,2021-12-31 06:25:00+00:00
77.46004,77.46004,77.46004,77.46004,1500,2021-12-31 06:26:00+00:00
77.46004,77.46004,77.54262,77.46004,3000,2021-12-31 06:27:00+00:00
77.46004,77.54262,77.54262,77.46004,600,2021-12-31 06:28:00+00:00
77.37746,77.46004,77.46004,77.37746,1200,2021-12-31 06:29:00+00:00
77.37746,77.37746,77.37746,77.37746,47400,2021-12-31 06:30:00+00:00
77.29488,77.37746,77.37746,77.29488,41200,2021-12-31 06:31:00+00:00
77.29488,77.37746,77.37746,77.29488,1500,2021-12-31 06:32:00+00:00
77.29488,77.29488,77.29488,77.29488,1100,2021-12-31 06:33:00+00:00
77.37746,77.37746,77.37746,77.29488,1400,2021-12-31 06:34:00+00:00
77.37746,77.29488,77.37746,77.29488,2400,2021-12-31 06:35:00+00:00
77.37746,77.37746,77.37746,77.37746,21100,2021-12-31 06:36:00+00:00
77.29488,77.37746,77.37746,77.29488,1500,2021-12-31 06:37:00+00:00
77.29488,77.29488,77.37746,77.29488,2500,2021-12-31 06:38:00+00:00
77.29488,77.37746,77.37746,77.29488,2900,2021-12-31 06:39:00+00:00
77.37746,77.29488,77.37746,77.29488,2400,2021-12-31 06:40:00+00:00
77.37746,77.29488,77.37746,77.29488,500,2021-12-31 06:41:00+00:00
77.37746,77.37746,77.37746,77.37746,10000,2021-12-31 06:42:00+00:00
77.29488,77.29488,77.29488,77.29488,1200,2021-12-31 06:43:00+00:00
77.37746,77.29488,77.37746,77.29488,2400,2021-12-31 06:44:00+00:00
77.29488,77.37746,77.37746,77.29488,1200,2021-12-31 06:45:00+00:00
77.37746,77.37746,77.37746,77.29488,4600,2021-12-31 06:46:00+00:00
77.37746,77.37746,77.37746,77.29488,7900,2021-12-31 06:47:00+00:00
77.37746,77.29488,77.37746,77.29488,4400,2021-12-31 06:48:00+00:00
77.37746,77.37746,77.46004,77.37746,7500,2021-12-31 06:49:00+00:00
77.37746,77.46004,77.46004,77.37746,4300,2021-12-31 06:50:00+00:00
77.37746,77.37746,77.37746,77.37746,800,2021-12-31 06:51:00+00:00
77.37746,77.37746,77.46004,77.37746,11100,2021-12-31 06:52:00+00:00
77.37746,77.37746,77.37746,77.37746,2800,2021-12-31 06:53:00+00:00
77.46004,77.37746,77.46004,77.37746,5100,2021-12-31 06:54:00+00:00
77.37746,77.54262,77.54262,77.29488,15600,2021-12-31 06:55:00+00:00
77.29488,77.29488,77.37746,77.29488,5400,2021-12-31 06:56:00+00:00
77.29488,77.29488,77.29488,77.29488,9500,2021-12-31 06:57:00+00:00
77.37746,77.54262,77.54262,77.29488,75700,2021-12-31 06:58:00+00:00
77.29488,77.37746,77.37746,77.29488,11000,2021-12-31 06:59:00+00:00
77.29488,77.29488,77.29488,77.29488,11000,2021-12-31 07:00:00+00:00
77.29488,77.29488,77.29488,77.2123,18600,2021-12-31 07:01:00+00:00
77.29488,77.2123,77.29488,77.2123,6900,2021-12-31 07:02:00+00:00
77.2123,77.29488,77.29488,77.2123,14300,2021-12-31 07:03:00+00:00
77.2123,77.2123,77.2123,77.12972,49400,2021-12-31 07:04:00+00:00
77.12972,77.12972,77.12972,77.12972,10600,2021-12-31 07:05:00+00:00
77.04714,77.29488,77.29488,77.04714,10600,2021-12-31 07:06:00+00:00
77.04714,77.2123,77.2123,77.04714,9200,2021-12-31 07:07:00+00:00
76.96456,77.04714,77.04714,76.96456,12500,2021-12-31 07:08:00+00:00
76.88198,77.04714,77.12972,76.88198,21100,2021-12-31 07:09:00+00:00
77.29488,76.88198,77.29488,76.88198,16900,2021-12-31 07:10:00+00:00
76.96456,77.04714,77.04714,76.88198,8700,2021-12-31 07:11:00+00:00
76.88198,77.2123,77.2123,76.88198,8600,2021-12-31 07:12:00+00:00
76.88198,77.12972,77.12972,76.88198,8700,2021-12-31 07:13:00+00:00
76.88198,76.88198,76.96456,76.88198,15300,2021-12-31 07:14:00+00:00
76.96456,76.7994,76.96456,76.7994,31100,2021-12-31 07:15:00+00:00
76.88198,76.96456,77.04714,76.88198,9600,2021-12-31 07:16:00+00:00
76.88198,76.96456,77.12972,76.88198,11600,2021-12-31 07:17:00+00:00
76.96456,76.96456,77.04714,76.96456,10700,2021-12-31 07:18:00+00:00
77.12972,77.04714,77.12972,76.96456,8500,2021-12-31 07:19:00+00:00
76.96456,77.12972,77.12972,76.96456,11400,2021-12-31 07:20:00+00:00
76.96456,76.96456,77.04714,76.96456,8300,2021-12-31 07:21:00+00:00
76.96456,76.96456,76.96456,76.88198,19200,2021-12-31 07:22:00+00:00
76.96456,76.96456,77.04714,76.88198,11500,2021-12-31 07:23:00+00:00
77.04714,77.04714,77.04714,76.96456,9300,2021-12-31 07:24:00+00:00
77.04714,76.96456,77.12972,76.88198,7100,2021-12-31 07:25:00+00:00
77.04714,77.04714,77.04714,77.04714,300,2021-12-31 07:26:00+00:00
77.04714,77.12972,77.12972,77.04714,4800,2021-12-31 07:27:00+00:00
77.12972,77.04714,77.12972,77.04714,300,2021-12-31 07:28:00+00:00
77.12972,77.12972,77.2123,77.04714,4200,2021-12-31 07:29:00+00:00
76.7994,76.7994,76.7994,76.7994,392600,2021-12-31 07:45:00+00:00
86.28326,86.119995,86.44652,86.119995,94500,2022-03-31 02:15:00+00:00
86.44652,86.28326,86.52815,86.28326,25100,2022-03-31 02:16:00+00:00
86.28326,86.44652,86.44652,86.28326,18400,2022-03-31 02:17:00+00:00
85.95673,86.20163,86.28326,85.95673,29300,2022-03-31 02:18:00+00:00
85.87511,85.95673,85.95673,85.79348,30200,2022-03-31 02:19:00+00:00
85.711845,85.87511,85.87511,85.711845,91200,2022-03-31 02:20:00+00:00
85.548584,85.711845,85.711845,85.38532,17300,2022-03-31 02:21:00+00:00
85.46696,85.548584,85.63022,85.38532,12100,2022-03-31 02:22:00+00:00
85.548584,85.46696,85.548584,85.46696,9500,2022-03-31 02:23:00+00:00
85.46696,85.548584,85.548584,85.46696,10300,2022-03-31 02:24:00+00:00
85.548584,85.46696,85.548584,85.46696,25900,2022-03-31 02:25:00+00:00
85.63022,85.548584,85.63022,85.46696,72700,2022-03-31 02:26:00+00:00
85.87511,85.548584,85.87511,85.38532,71600,2022-03-31 02:27:00+00:00
85.95673,85.95673,86.119995,85.87511,3700,2022-03-31 02:28:00+00:00
85.95673,85.95673,86.03837,85.95673,16800,2022-03-31 02:29:00+00:00
86.03837,85.95673,86.03837,85.95673,23200,2022-03-31 02:30:00+00:00
86.28326,86.119995,86.28326,86.119995,39600,2022-03-31 02:31:00+00:00
86.52815,86.28326,86.52815,86.20163,30900,2022-03-31 02:32:00+00:00
86.691414,86.52815,86.691414,86.44652,71500,2022-03-31 02:33:00+00:00
86.9363,86.77304,87.262825,86.77304,15000,2022-03-31 02:34:00+00:00
87.58935,87.18119,87.670975,87.01793,75600,2022-03-31 02:35:00+00:00
87.834236,87.50771,87.834236,87.50771,47200,2022-03-31 02:36:00+00:00
87.91586,87.834236,87.9975,87.834236,17900,2022-03-31 02:37:00+00:00
88.16076,87.9975,88.16076,87.91586,84100,2022-03-31 02:38:00+00:00
88.40565,88.16076,88.56891,88.16076,44100,2022-03-31 02:39:00+00:00
87.9975,88.487274,88.487274,87.9975,65500,2022-03-31 02:40:00+00:00
88.079124,87.9975,88.079124,87.9975,9300,2022-03-31 02:41:00+00:00
88.079124,88.079124,88.079124,87.9975,15100,2022-03-31 02:42:00+00:00
87.7526,88.079124,88.079124,87.58935,12300,2022-03-31 02:43:00+00:00
87.7526,87.7526,87.7526,87.58935,6600,2022-03-31 02:44:00+00:00
87.50771,87.58935,87.7526,87.50771,14200,2022-03-31 02:45:00+00:00
87.58935,87.670975,87.7526,87.58935,1800,2022-03-31 02:46:00+00:00
87.670975,87.58935,87.7526,87.58935,11600,2022-03-31 02:47:00+00:00
87.7526,87.58935,87.7526,87.58935,3500,2022-03-31 02:48:00+00:00
87.670975,87.7526,87.7526,87.670975,4500,2022-03-31 02:49:00+00:00
87.7526,87.670975,87.7526,87.670975,1900,2022-03-31 02:50:00+00:00
87.670975,87.7526,87.7526,87.58935,11800,2022-03-31 02:51:00+00:00
87.670975,87.670975,87.7526,87.670975,2800,2022-03-31 02:52:00+00:00
87.670975,87.670975,87.7526,87.670975,11700,2022-03-31 02:53:00+00:00
87.7526,87.7526,87.7526,87.670975,12200,2022-03-31 02:54:00+00:00
87.7526,87.7526,87.7526,87.670975,2700,2022-03-31 02:55:00+00:00
87.670975,87.7526,87.7526,87.670975,9800,2022-03-31 02:56:00+00:00
87.670975,87.7526,87.7526,87.670975,5400,2022-03-31 02:57:00+00:00
87.7526,87.670975,87.7526,87.670975,600,2022-03-31 02:58:00+00:00
87.7526,87.670975,87.7526,87.670975,3100,2022-03-31 02:59:00+00:00
87.7526,87.670975,87.7526,87.670975,6400,2022-03-31 03:00:00+00:00
87.7526,87.7526,87.834236,87.7526,3300,2022-03-31 03:01:00+00:00
87.7526,87.7526,87.834236,87.7526,4700,2022-03-31 03:02:00+00:00
87.7526,87.7526,87.7526,87.7526,3300,2022-03-31 03:03:00+00:00
87.91586,87.7526,87.91586,87.7526,16100,2022-03-31 03:04:00+00:00
87.9975,87.91586,88.079124,87.91586,54400,2022-03-31 03:05:00+00:00
87.9975,87.9975,87.9975,87.834236,29600,2022-03-31 03:06:00+00:00
88.079124,87.9975,88.079124,87.91586,9700,2022-03-31 03:07:00+00:00
87.91586,87.9975,87.9975,87.91586,1400,2022-03-31 03:08:00+00:00
88.079124,87.9975,88.079124,87.91586,15500,2022-03-31 03:09:00+00:00
88.242386,87.91586,88.242386,87.91586,122200,2022-03-31 03:10:00+00:00
88.40565,88.16076,88.487274,88.16076,38500,2022-03-31 03:11:00+00:00
88.650536,88.40565,88.73217,88.40565,77200,2022-03-31 03:12:00+00:00
88.56891,88.73217,88.89543,88.40565,36700,2022-03-31 03:13:00+00:00
88.56891,88.56891,88.89543,88.40565,28300,2022-03-31 03:14:00+00:00
88.8138,88.56891,88.8138,88.56891,19800,2022-03-31 03:15:00+00:00
88.97706,88.73217,88.97706,88.650536,36400,2022-03-31 03:16:00+00:00
88.8138,88.89543,88.97706,88.73217,5400,2022-03-31 03:17:00+00:00
88.89543,88.8138,88.97706,88.8138,27900,2022-03-31 03:18:00+00:00
89.14032,88.89543,89.30358,88.89543,96100,2022-03-31 03:19:00+00:00
89.630104,89.14032,89.630104,89.05869,33700,2022-03-31 03:20:00+00:00
89.630104,89.46684,89.793365,89.38521,60000,2022-03-31 03:21:00+00:00
89.71173,89.630104,89.793365,89.46684,83200,2022-03-31 03:22:00+00:00
90.11988,89.630104,90.201515,89.630104,192400,2022-03-31 03:23:00+00:00
90.201515,89.95663,90.28314,89.95663,41700,2022-03-31 03:24:00+00:00
89.95663,90.201515,90.201515,89.95663,23700,2022-03-31 03:25:00+00:00
89.38521,89.95663,89.95663,89.38521,34800,2022-03-31 03:26:00+00:00
89.14032,89.38521,89.38521,89.14032,5700,2022-03-31 03:27:00+00:00
89.14032,89.05869,89.30358,89.05869,800,2022-03-31 03:28:00+00:00
89.05869,89.14032,89.14032,89.05869,9900,2022-03-31 03:29:00+00:00
89.05869,89.05869,89.05869,88.97706,11300,2022-03-31 03:30:00+00:00
89.14032,89.05869,89.221954,88.97706,24300,2022-03-31 03:31:00+00:00
89.221954,89.14032,89.221954,89.14032,17300,2022-03-31 03:32:00+00:00
89.38521,89.221954,89.38521,89.14032,14900,2022-03-31 03:33:00+00:00
89.630104,89.46684,89.630104,89.46684,8200,2022-03-31 03:34:00+00:00
89.630104,89.630104,89.71173,89.54847,11300,2022-03-31 03:35:00+00:00
89.630104,89.630104,89.630104,89.54847,7000,2022-03-31 03:36:00+00:00
89.54847,89.54847,89.630104,89.46684,11700,2022-03-31 03:37:00+00:00
89.46684,89.630104,89.630104,89.46684,5400,2022-03-31 03:38:00+00:00
89.46684,89.46684,89.54847,89.46684,4700,2022-03-31 03:39:00+00:00
89.46684,89.46684,89.46684,89.46684,17500,2022-03-31 03:40:00+00:00
89.38521,89.38521,89.38521,89.38521,3900,2022-03-31 03:41:00+00:00
89.221954,89.38521,89.46684,89.221954,2400,2022-03-31 03:42:00+00:00
89.221954,89.221954,89.30358,89.221954,2300,2022-03-31 03:43:00+00:00
88.97706,89.221954,89.221954,88.97706,31400,2022-03-31 03:44:00+00:00
88.89543,88.97706,89.05869,88.89543,56300,2022-03-31 03:45:00+00:00
88.8138,88.97706,88.97706,88.8138,3700,2022-03-31 03:46:00+00:00
88.97706,88.8138,88.97706,88.8138,6100,2022-03-31 03:47:00+00:00
88.8138,88.8138,88.97706,88.8138,4700,2022-03-31 03:48:00+00:00
88.97706,88.8138,88.97706,88.8138,31900,2022-03-31 03:49:00+00:00
88.97706,88.8138,88.97706,88.73217,2000,2022-03-31 03:50:00+00:00
89.05869,88.97706,89.05869,88.73217,30900,2022-03-31 03:51:00+00:00
88.97706,88.97706,89.05869,88.97706,3400,2022-03-31 03:52:00+00:00
88.97706,89.05869,89.05869,88.97706,21800,2022-03-31 03:53:00+00:00
88.8138,88.97706,88.97706,88.8138,2100,2022-03-31 03:54:00+00:00
88.97706,88.97706,88.97706,88.89543,16600,2022-03-31 03:55:00+00:00
89.05869,88.97706,89.05869,88.97706,15500,2022-03-31 03:56:00+00:00
89.05869,89.14032,89.14032,89.05869,600,2022-03-31 03:57:00+00:00
88.97706,89.05869,89.14032,88.97706,33200,2022-03-31 03:58:00+00:00
89.05869,88.97706,89.05869,88.97706,4200,2022-03-31 03:59:00+00:00
88.97706,88.97706,88.97706,88.97706,2400,2022-03-31 04:00:00+00:00
88.97706,88.97706,88.97706,88.97706,31200,2022-03-31 04:01:00+00:00
88.56891,88.89543,88.89543,88.56891,20800,2022-03-31 04:02:00+00:00
88.16076,88.650536,88.650536,88.16076,4700,2022-03-31 04:03:00+00:00
88.8138,88.242386,88.8138,88.242386,14900,2022-03-31 04:04:00+00:00
88.56891,88.8138,88.8138,88.56891,4700,2022-03-31 04:05:00+00:00
88.40565,88.56891,88.56891,88.40565,800,2022-03-31 04:06:00+00:00
88.487274,88.56891,88.56891,88.40565,3200,2022-03-31 04:07:00+00:00
88.40565,88.40565,88.487274,88.40565,2400,2022-03-31 04:08:00+00:00
88.56891,88.40565,88.56891,88.40565,11000,2022-03-31 04:09:00+00:00
88.56891,88.56891,88.56891,88.56891,1300,2022-03-31 04:10:00+00:00
88.73217,88.56891,88.73217,88.56891,17500,2022-03-31 04:11:00+00:00
88.73217,88.73217,88.73217,88.73217,10300,2022-03-31 04:12:00+00:00
88.73217,88.650536,88.73217,88.650536,7500,2022-03-31 04:13:00+00:00
88.650536,88.650536,88.73217,88.650536,700,2022-03-31 04:14:00+00:00
88.73217,88.73217,88.73217,88.73217,10500,2022-03-31 04:15:00+00:00
88.8138,88.8138,88.89543,88.8138,29100,2022-03-31 04:16:00+00:00
88.650536,88.8138,88.8138,88.650536,8500,2022-03-31 04:17:00+00:00
88.56891,88.56891,88.56891,88.56891,100,2022-03-31 04:18:00+00:00
88.487274,88.56891,88.56891,88.487274,2100,2022-03-31 04:19:00+00:00
88.40565,88.487274,88.487274,88.40565,4100,2022-03-31 04:20:00+00:00
88.32402,88.487274,88.487274,88.32402,4600,2022-03-31 04:21:00+00:00
88.242386,88.32402,88.40565,88.242386,8600,2022-03-31 04:22:00+00:00
88.487274,88.242386,88.487274,88.242386,2400,2022-03-31 04:23:00+00:00
88.32402,88.40565,88.40565,88.242386,1300,2022-03-31 04:24:00+00:00
88.32402,88.242386,88.32402,88.242386,300,2022-03-31 04:25:00+00:00
88.32402,88.242386,88.32402,88.242386,2300,2022-03-31 04:26:00+00:00
88.32402,88.32402,88.32402,88.242386,17800,2022-03-31 04:27:00+00:00
88.32402,88.242386,88.32402,88.16076,7600,2022-03-31 04:28:00+00:00
88.242386,88.242386,88.32402,88.242386,11300,2022-03-31 04:29:00+00:00
88.242386,88.242386,88.32402,88.16076,18800,2022-03-31 06:00:00+00:00
88.242386,88.16076,88.242386,88.16076,600,2022-03-31 06:01:00+00:00
88.16076,88.16076,88.242386,88.16076,45500,2022-03-31 06:02:00+00:00
88.079124,88.079124,88.079124,88.079124,2200,2022-03-31 06:03:00+00:00
88.16076,88.079124,88.16076,88.079124,600,2022-03-31 06:04:00+00:00
87.9975,88.16076,88.16076,87.9975,10100,2022-03-31 06:05:00+00:00
88.16076,88.16076,88.16076,88.16076,900,2022-03-31 06:06:00+00:00
88.16076,88.16076,88.40565,87.9975,11600,2022-03-31 06:07:00+00:00
88.16076,88.16076,88.16076,88.16076,6900,2022-03-31 06:08:00+00:00
88.16076,88.16076,88.16076,88.16076,700,2022-03-31 06:09:00+00:00
88.242386,88.16076,88.242386,88.16076,1700,2022-03-31 06:10:00+00:00
88.242386,88.242386,88.32402,88.242386,1100,2022-03-31 06:11:00+00:00
88.242386,88.32402,88.32402,88.16076,4200,2022-03-31 06:12:00+00:00
88.242386,88.242386,88.32402,88.242386,700,2022-03-31 06:13:00+00:00
88.32402,88.32402,88.32402,88.32402,2000,2022-03-31 06:14:00+00:00
88.32402,88.32402,88.32402,88.32402,600,2022-03-31 06:15:00+00:00
88.32402,88.32402,88.32402,88.32402,1900,2022-03-31 06:16:00+00:00
88.32402,88.32402,88.32402,88.32402,5600,2022-03-31 06:17:00+00:00
88.32402,88.32402,88.32402,88.32402,8700,2022-03-31 06:18:00+00:00
88.40565,88.32402,88.40565,88.32402,2800,2022-03-31 06:19:00+00:00
88.40565,88.40565,88.40565,88.40565,4700,2022-03-31 06:20:00+00:00
88.32402,88.32402,88.32402,88.32402,1600,2022-03-31 06:22:00+00:00
88.16076,88.32402,88.32402,88.16076,23800,2022-03-31 06:23:00+00:00
88.16076,88.16076,88.16076,88.16076,200,2022-03-31 06:24:00+00:00
88.079124,88.079124,88.16076,88.079124,1300,2022-03-31 06:25:00+00:00
87.9975,88.079124,88.079124,87.9975,2100,2022-03-31 06:26:00+00:00
87.9975,87.9975,87.9975,87.9975,1300,2022-03-31 06:27:00+00:00
87.9975,87.91586,87.9975,87.91586,600,2022-03-31 06:28:00+00:00
87.834236,87.9975,87.9975,87.834236,5300,2022-03-31 06:29:00+00:00
87.834236,87.834236,87.834236,87.834236,1700,2022-03-31 06:30:00+00:00
87.834236,87.9975,87.9975,87.834236,1400,2022-03-31 06:31:00+00:00
87.91586,87.834236,87.91586,87.834236,1600,2022-03-31 06:32:00+00:00
87.9975,87.9975,87.9975,87.9975,7500,2022-03-31 06:33:00+00:00
87.9975,87.9975,88.079124,87.9975,8700,2022-03-31 06:34:00+00:00
87.91586,87.91586,87.91586,87.91586,100,2022-03-31 06:35:00+00:00
87.834236,87.834236,87.834236,87.834236,2400,2022-03-31 06:36:00+00:00
87.7526,87.7526,87.7526,87.7526,21600,2022-03-31 06:37:00+00:00
87.9975,87.91586,87.9975,87.834236,4500,2022-03-31 06:38:00+00:00
87.9975,87.9975,87.9975,87.9975,600,2022-03-31 06:39:00+00:00
87.9975,88.16076,88.16076,87.9975,200,2022-03-31 06:40:00+00:00
88.16076,88.16076,88.16076,88.16076,200,2022-03-31 06:41:00+00:00
88.16076,88.16076,88.16076,88.079124,7100,2022-03-31 06:42:00+00:00
88.16076,88.079124,88.16076,88.079124,6600,2022-03-31 06:43:00+00:00
88.16076,88.16076,88.16076,88.16076,10500,2022-03-31 06:44:00+00:00
87.9975,88.16076,88.16076,87.9975,1100,2022-03-31 06:45:00+00:00
88.079124,87.9975,88.079124,87.9975,8000,2022-03-31 06:47:00+00:00
87.9975,87.9975,87.9975,87.9975,1100,2022-03-31 06:48:00+00:00
87.9975,87.9975,87.9975,87.9975,1000,2022-03-31 06:49:00+00:00
87.9975,87.9975,87.9975,87.9975,600,2022-03-31 06:50:00+00:00
87.9975,88.079124,88.079124,87.9975,300,2022-03-31 06:53:00+00:00
87.91586,87.91586,87.91586,87.834236,700,2022-03-31 06:54:00+00:00
87.91586,87.834236,87.91586,87.834236,1500,2022-03-31 06:55:00+00:00
87.91586,87.91586,87.91586,87.91586,1000,2022-03-31 06:56:00+00:00
87.91586,87.91586,87.91586,87.91586,3700,2022-03-31 06:57:00+00:00
87.834236,87.91586,87.91586,87.7526,8700,2022-03-31 06:58:00+00:00
87.7526,87.7526,87.7526,87.7526,2000,2022-03-31 06:59:00+00:00
87.7526,87.7526,87.834236,87.7526,3800,2022-03-31 07:00:00+00:00
87.7526,87.7526,87.7526,87.7526,700,2022-03-31 07:01:00+00:00
87.7526,87.7526,87.7526,87.670975,1000,2022-03-31 07:02:00+00:00
87.670975,87.7526,87.7526,87.670975,5300,2022-03-31 07:03:00+00:00
87.34445,87.670975,87.7526,87.34445,22000,2022-03-31 07:04:00+00:00
87.34445,87.34445,87.42609,87.34445,1100,2022-03-31 07:05:00+00:00
87.50771,87.50771,87.50771,87.50771,200,2022-03-31 07:06:00+00:00
87.670975,87.670975,87.670975,87.50771,5200,2022-03-31 07:07:00+00:00
87.7526,87.670975,87.7526,87.670975,2900,2022-03-31 07:08:00+00:00
87.42609,87.50771,87.670975,87.42609,11000,2022-03-31 07:09:00+00:00
87.50771,87.7526,87.7526,87.50771,8600,2022-03-31 07:10:00+00:00
87.50771,87.50771,87.50771,87.50771,3300,2022-03-31 07:11:00+00:00
87.42609,87.50771,87.50771,87.42609,7500,2022-03-31 07:12:00+00:00
87.42609,87.42609,87.42609,87.42609,14000,2022-03-31 07:13:00+00:00
87.34445,87.34445,87.670975,87.34445,8200,2022-03-31 07:14:00+00:00
87.34445,87.670975,87.670975,87.34445,6000,2022-03-31 07:15:00+00:00
87.58935,87.670975,87.670975,87.42609,1400,2022-03-31 07:17:00+00:00
87.50771,87.58935,87.58935,87.50771,700,2022-03-31 07:18:00+00:00
87.58935,87.50771,87.58935,87.50771,7100,2022-03-31 07:19:00+00:00
87.7526,87.670975,87.7526,87.670975,18000,2022-03-31 07:20:00+00:00
87.7526,87.7526,87.7526,87.7526,4800,2022-03-31 07:21:00+00:00
87.7526,87.834236,87.834236,87.7526,2000,2022-03-31 07:22:00+00:00
87.7526,87.834236,87.91586,87.7526,12600,2022-03-31 07:23:00+00:00
87.7526,87.7526,87.7526,87.7526,1000,2022-03-31 07:24:00+00:00
87.7526,87.7526,87.7526,87.7526,1600,2022-03-31 07:25:00+00:00
87.7526,87.834236,88.16076,87.7526,14000,2022-03-31 07:26:00+00:00
87.834236,87.834236,88.16076,87.7526,8100,2022-03-31 07:28:00+00:00
87.834236,87.834236,87.834236,87.834236,6100,2022-03-31 07:29:00+00:00
88.079124,87.834236,88.079124,87.834236,3300,2022-03-31 07:30:00+00:00
87.34445,87.34445,87.34445,87.34445,64800,2022-03-31 07:45:00+00:00
90.85456,90.85456,90.85456,90.85456,21300,2022-05-31 02:15:00+00:00
89.793365,90.609665,90.609665,89.793365,3600,2022-05-31 02:16:00+00:00
90.28314,89.793365,90.28314,89.793365,600,2022-05-31 02:17:00+00:00
89.793365,89.87499,89.87499,89.71173,4400,2022-05-31 02:18:00+00:00
89.05869,89.793365,89.793365,89.05869,12200,2022-05-31 02:19:00+00:00
89.14032,89.14032,89.14032,89.14032,2700,2022-05-31 02:20:00+00:00
89.221954,89.14032,89.221954,89.14032,2600,2022-05-31 02:21:00+00:00
89.38521,89.221954,89.38521,89.221954,2100,2022-05-31 02:22:00+00:00
90.28314,89.38521,90.28314,89.38521,5400,2022-05-31 02:23:00+00:00
89.793365,90.28314,90.52804,89.793365,11500,2022-05-31 02:24:00+00:00
90.4464,89.630104,90.4464,89.46684,2100,2022-05-31 02:25:00+00:00
89.793365,90.4464,90.4464,89.630104,3800,2022-05-31 02:26:00+00:00
90.28314,90.36478,90.36478,89.793365,4600,2022-05-31 02:27:00+00:00
90.36478,90.28314,90.36478,90.28314,7100,2022-05-31 02:28:00+00:00
90.4464,90.36478,90.4464,90.28314,2000,2022-05-31 02:29:00+00:00
90.4464,90.36478,90.4464,90.36478,6200,2022-05-31 02:30:00+00:00
90.201515,90.4464,90.4464,90.201515,1300,2022-05-31 02:31:00+00:00
90.201515,90.28314,90.36478,90.201515,7300,2022-05-31 02:32:00+00:00
89.793365,90.201515,90.201515,89.793365,9800,2022-05-31 02:33:00+00:00
89.630104,89.95663,89.95663,89.630104,13600,2022-05-31 02:34:00+00:00
89.46684,89.630104,89.71173,89.38521,26600,2022-05-31 02:35:00+00:00
89.46684,89.46684,89.630104,89.38521,33200,2022-05-31 02:36:00+00:00
89.30358,89.38521,89.71173,89.221954,23800,2022-05-31 02:37:00+00:00
89.71173,89.30358,89.71173,89.221954,9400,2022-05-31 02:38:00+00:00
89.71173,89.71173,89.71173,89.71173,1500,2022-05-31 02:39:00+00:00
89.793365,89.71173,89.793365,89.71173,1700,2022-05-31 02:40:00+00:00
89.793365,89.793365,89.793365,89.71173,800,2022-05-31 02:41:00+00:00
89.793365,89.793365,89.793365,89.71173,3700,2022-05-31 02:42:00+00:00
89.71173,89.793365,89.793365,89.71173,500,2022-05-31 02:43:00+00:00
89.630104,89.630104,89.630104,89.630104,3100,2022-05-31 02:44:00+00:00
89.71173,89.630104,89.71173,89.46684,9100,2022-05-31 02:45:00+00:00
89.71173,89.630104,89.71173,89.630104,3200,2022-05-31 02:46:00+00:00
89.793365,89.71173,89.793365,89.71173,9200,2022-05-31 02:47:00+00:00
89.793365,89.793365,89.87499,89.793365,900,2022-05-31 02:48:00+00:00
89.95663,89.87499,89.95663,89.793365,6400,2022-05-31 02:49:00+00:00
90.03825,89.87499,90.03825,89.87499,12700,2022-05-31 02:50:00+00:00
90.03825,90.03825,90.03825,90.03825,500,2022-05-31 02:51:00+00:00
90.03825,90.03825,90.03825,90.03825,100,2022-05-31 02:52:00+00:00
90.03825,90.03825,90.03825,90.03825,100,2022-05-31 02:53:00+00:00
89.95663,90.03825,90.03825,89.95663,5900,2022-05-31 02:54:00+00:00
89.95663,89.95663,89.95663,89.87499,2100,2022-05-31 02:55:00+00:00
90.03825,90.03825,90.03825,90.03825,1500,2022-05-31 02:56:00+00:00
90.03825,90.03825,90.03825,90.03825,700,2022-05-31 02:57:00+00:00
89.95663,89.87499,89.95663,89.793365,18900,2022-05-31 02:58:00+00:00
89.95663,89.95663,89.95663,89.793365,2200,2022-05-31 02:59:00+00:00
90.03825,89.95663,90.03825,89.87499,2900,2022-05-31 03:00:00+00:00
89.793365,89.95663,90.03825,89.793365,3600,2022-05-31 03:01:00+00:00
90.11988,90.03825,90.11988,89.793365,6900,2022-05-31 03:02:00+00:00
90.609665,90.11988,90.609665,90.11988,47800,2022-05-31 03:03:00+00:00
90.85456,90.609665,90.85456,90.609665,3300,2022-05-31 03:04:00+00:00
90.77293,90.609665,90.85456,90.609665,15500,2022-05-31 03:05:00+00:00
90.609665,90.609665,90.609665,90.11988,700,2022-05-31 03:06:00+00:00
90.77293,90.609665,90.77293,90.609665,3400,2022-05-31 03:07:00+00:00
90.85456,90.77293,90.85456,90.77293,7500,2022-05-31 03:08:00+00:00
90.77293,90.85456,90.85456,90.77293,4000,2022-05-31 03:09:00+00:00
90.609665,90.85456,90.85456,90.609665,12000,2022-05-31 03:10:00+00:00
90.52804,90.609665,90.609665,90.11988,27000,2022-05-31 03:11:00+00:00
